tran_dt,tran_tmrg,wd_fc_sn,wd_ac_sn,dps_fc_sn,dps_ac_sn,tran_amt,md_type,fnd_type,ff_sp_ai,WD_NODE,DPS_NODE
2023-03-16,9,161,2000000000621212,165,2000000001139739,1.0,2,0,02,sdv-pii-avl05,165-2000000000107113
2023-03-25,18,161,2000000000114566,131,2000000000555748,98473.0,2,0,,sdv-pii-eis34,148-2000000000994181
2023-03-10,12,166,2000000002012193,135,2000000001080623,668062.0,7,1,,sdv-pii-xrrnv,162-2000000000827441
2023-03-03,6,147,2000000001185465,160,2000000001529477,717329.0,4,0,,sdv-pii-ttlpo,132-2000000000240631
2023-03-09,12,149,2000000001451323,165,2000000001613983,1326710.0,6,0,,sdv-pii-pwsie,137-2000000001025618
2023-03-04,0,147,2000000001306041,132,2000000000278107,95430.0,4,0,,sdv-pii-bs6p9,160-2000000001939770
2023-03-22,3,133,2000000002112768,136,2000000001015711,2207182.0,4,0,,sdv-pii-usb24,153-2000000001852801
2023-03-10,15,149,2000000001067842,165,2000000000976868,154738.0,2,0,02,sdv-pii-eodew,133-2000000001209268
2023-03-10,12,161,2000000000565307,166,2000000000839344,8982604.0,2,0,01,sdv-pii-4jycy,153-2000000000519712
2023-03-20,21,136,2000000001363534,159,2000000001684229,231520.0,2,3,,sdv-pii-19b6w,153-2000000001852801
2023-03-10,15,148,2000000000980233,117,2000000001195550,1.0,5,0,,sdv-pii-e4ool,165-2000000002010299
2023-03-06,9,136,2000000000220950,159,2000000000623289,1.0,7,3,,sdv-pii-cws99,160-2000000000634921
2023-03-26,12,135,2000000001093214,159,2000000001646212,1.0,7,0,,sdv-pii-imif9,136-2000000001990227
2023-03-23,6,166,2000000001660617,160,2000000001731808,99825.0,7,0,,sdv-pii-v8zuh,165-2000000001392277
2023-03-10,9,160,2000000000986520,160,2000000000492491,747560.0,4,0,,sdv-pii-3ccj8,136-2000000001913997
2023-03-12,12,167,2000000001072223,159,2000000000966990,1.0,2,0,,sdv-pii-qyonz,137-2000000000437435
2023-03-03,15,136,2000000001821254,160,2000000000329599,1.0,5,3,,sdv-pii-z6f74,165-2000000001532677
2023-03-03,15,134,2000000001395179,134,2000000000094015,1117016.0,4,0,SP,sdv-pii-0k2jp,136-2000000000079971
2023-03-14,9,148,2000000001849146,136,2000000000144660,284696.0,4,0,,sdv-pii-ytoci,135-2000000000996709
2023-03-25,3,150,2000000000912410,132,2000000000977281,1.0,4,0,,sdv-pii-f6636,147-2000000000324159
2023-03-23,6,160,2000000002108080,159,2000000001802058,206168.0,7,0,,sdv-pii-45qy2,159-2000000000699987
2023-03-03,12,157,2000000001594635,165,2000000001061361,168804.0,4,0,,sdv-pii-s78j8,165-2000000001264266
2023-03-13,12,149,2000000000534710,132,2000000000132297,1.0,2,0,02,sdv-pii-kfxui,116-2000000000972331
2023-03-02,9,160,2000000001000330,133,2000000001338278,60933.0,4,0,,sdv-pii-myasn,153-2000000001356992
2023-03-23,0,161,2000000000175096,165,2000000000806657,1.0,2,0,,sdv-pii-kb2r2,135-2000000001764018
2023-03-19,6,159,2000000002066869,134,2000000000915483,1.0,6,0,,sdv-pii-h5nmu,132-2000000000518799
2023-03-14,3,136,2000000001172997,160,2000000001106877,28418.0,7,4,,sdv-pii-ootzv,165-2000000001532677
2023-03-10,15,161,2000000001311930,153,2000000001354592,70740.0,7,0,,sdv-pii-ew71l,160-2000000000634921
2023-03-26,15,147,2000000001469740,160,2000000001599983,128869.0,4,0,,sdv-pii-816v3,147-2000000000324159
2023-03-10,12,161,2000000001026350,133,2000000001897899,268145.0,5,0,,sdv-pii-65h2f,136-2000000000280043
2023-03-14,15,153,2000000001267085,165,2000000000101056,1.0,2,0,,sdv-pii-996j9,159-2000000001075007
2023-03-24,15,133,2000000000769420,134,2000000000558945,1286282.0,2,4,,sdv-pii-efr49,133-2000000000256826
2023-03-10,21,160,2000000001034008,133,2000000001086617,992908.0,2,0,,sdv-pii-o8gc1,161-2000000001559694
2023-03-02,12,149,2000000001210055,166,2000000001745921,95939.0,4,0,,sdv-pii-9uarv,160-2000000001096641
2023-03-26,18,149,2000000002078536,132,2000000000150929,40514.0,2,0,,sdv-pii-dap1t,146-2000000000742821
2023-03-10,9,165,2000000001421534,159,2000000000117044,75583.0,7,0,,sdv-pii-uofuh,153-2000000000424386
2023-03-15,6,154,2000000001264076,132,2000000001490830,265613.0,4,0,,sdv-pii-v4d9w,165-2000000000972648
2023-03-21,9,165,2000000002058989,153,2000000001351288,93056.0,2,0,,sdv-pii-yjgqj,153-2000000001852801
2023-03-07,3,135,2000000001321515,165,2000000001588722,10717.0,7,3,,sdv-pii-b26pe,165-2000000000998356
2023-03-11,21,149,2000000000769906,133,2000000001130879,1.0,2,0,,sdv-pii-g5jxk,161-2000000001339472
2023-03-22,9,166,2000000001947606,165,2000000001625250,245273.0,7,4,,sdv-pii-zvk37,160-2000000000642239
2023-03-23,18,149,2000000001980118,165,2000000002029901,172831.0,2,0,,sdv-pii-9ee3b,153-2000000000262987
2023-03-08,6,135,2000000001220597,159,2000000001606443,1.0,7,3,,sdv-pii-ps426,159-2000000001690318
2023-03-08,9,152,2000000001382829,160,2000000001133495,57787.0,4,0,,sdv-pii-3xuqk,159-2000000000492711
2023-03-03,12,148,2000000000542277,134,2000000000138393,72484.0,4,0,,sdv-pii-s3cyj,153-2000000001852801
2023-03-25,12,148,2000000001151706,133,2000000001211200,83631.0,2,0,,sdv-pii-8rr6q,165-2000000001241514
2023-03-24,12,135,2000000001204032,159,2000000000142704,71761.0,5,0,,sdv-pii-d3p84,153-2000000000424386
2023-03-23,6,148,2000000001952038,132,2000000001525317,1.0,4,0,,sdv-pii-do5m6,148-2000000001298149
2023-03-20,21,154,2000000001017516,135,2000000001054144,61830.0,2,0,,sdv-pii-kn25u,161-2000000000630041
2023-03-25,6,136,2000000001180157,159,2000000001891936,1.0,7,0,,sdv-pii-1qgdt,137-2000000000653813
2023-03-15,12,149,2000000001154635,165,2000000000331880,76743.0,2,0,,sdv-pii-y7l1i,153-2000000001448149
2023-03-21,18,166,2000000001338206,135,2000000001435165,214800.0,2,0,,sdv-pii-sxumn,165-2000000002010299
2023-03-16,18,146,2000000001519334,153,2000000001170271,218691.0,4,0,,sdv-pii-zrttx,165-2000000001290157
2023-03-02,6,136,2000000001203527,159,2000000000937862,141801.0,7,3,,sdv-pii-dqfg1,159-2000000001690318
2023-03-21,6,135,2000000000978302,153,2000000000669835,1.0,7,0,,sdv-pii-t08oo,122-2000000001640794
2023-03-14,3,160,2000000001070651,135,2000000001536058,253029.0,6,0,,sdv-pii-3m5le,165-2000000000107113
2023-03-14,21,161,2000000001134954,161,2000000001102684,165665.0,2,0,,sdv-pii-mzprz,165-2000000000851475
2023-03-03,18,148,2000000001772486,159,2000000000584709,156352.0,2,0,,sdv-pii-uwgek,153-2000000000198804
2023-03-14,9,148,2000000000912630,160,2000000001033974,249889.0,2,0,,sdv-pii-hjeld,133-2000000000963469
2023-03-02,12,158,2000000001199902,134,2000000001340993,14408.0,7,0,,sdv-pii-ncp1o,160-2000000000634921
2023-03-27,12,133,2000000000924062,153,2000000000039586,217652.0,4,0,,sdv-pii-eg22b,133-2000000000713580
2023-03-14,21,161,2000000001827053,165,2000000001643322,1565695.0,2,4,,sdv-pii-5zdn6,165-2000000001130420
2023-03-10,12,161,2000000000197557,115,2000000000493064,9411939.0,2,0,01,sdv-pii-cagv8,121-2000000001934482
2023-03-09,18,153,2000000000902068,160,2000000001580418,207764.0,7,0,,sdv-pii-pppcq,153-2000000000198804
2023-03-12,12,149,2000000001438094,133,2000000000534935,107388.0,2,0,01,sdv-pii-arwqy,108-2000000001185460
2023-03-22,18,162,2000000001244868,148,2000000001006204,228474.0,2,0,,sdv-pii-x2yxp,153-2000000000198804
2023-03-17,9,136,2000000001382401,148,2000000000981843,66412.0,7,4,,sdv-pii-8j6mu,165-2000000001532677
2023-03-01,9,165,2000000002093718,165,2000000001693707,216770.0,7,0,,sdv-pii-rlurl,135-2000000000636388
2023-03-25,18,149,2000000001542015,134,2000000001651063,294569.0,2,0,,sdv-pii-zx235,135-2000000002042356
2023-03-09,15,136,2000000000175529,165,2000000001472632,914748.0,4,0,,sdv-pii-tk4yo,136-2000000000756917
2023-03-02,6,166,2000000001852656,135,2000000001884041,1.0,2,0,,sdv-pii-f7z1k,135-2000000000636388
2023-03-25,6,136,2000000002097546,165,2000000000656961,1.0,7,3,,sdv-pii-pdtj6,159-2000000001690318
2023-03-07,9,135,2000000001144578,161,2000000001591772,125170.0,5,0,,sdv-pii-8sqvg,154-2000000000996954
2023-03-10,9,159,2000000000868887,165,2000000000240210,9273058.0,1,0,01,sdv-pii-110qu,136-2000000001568459
2023-03-10,3,135,2000000001205463,159,2000000000721569,1.0,7,3,,sdv-pii-fyzkl,133-2000000001656287
2023-03-04,15,153,2000000000891158,134,2000000001219482,103311.0,4,0,SP,sdv-pii-4lskp,160-2000000001721618
2023-03-25,9,147,2000000000699777,134,2000000001720927,8693640.0,4,0,,sdv-pii-l649q,160-2000000000653077
2023-03-13,9,161,2000000001791380,160,2000000001269946,98596.0,7,4,,sdv-pii-jk0tx,165-2000000000982584
2023-03-13,6,160,2000000000857991,115,2000000001615336,9217259.0,2,0,01,sdv-pii-fer9y,147-2000000002041690
2023-03-18,9,135,2000000001516939,160,2000000000252313,1.0,6,0,,sdv-pii-x4mhe,159-2000000000668650
2023-03-17,15,135,2000000000835760,153,2000000000973276,93173.0,4,0,,sdv-pii-vegdw,165-2000000001077649
2023-03-09,6,166,2000000000990492,153,2000000000212396,29339898.0,2,1,,sdv-pii-9t639,136-2000000001167531
2023-03-02,18,134,2000000000552584,153,2000000001380051,21264.0,5,0,,sdv-pii-28evb,153-2000000001356992
2023-03-14,12,161,2000000002068858,132,2000000001097272,9713811.0,2,0,,sdv-pii-qeuz8,135-2000000000528696
2023-03-21,9,153,2000000001392398,135,2000000001140665,117156.0,4,0,SP,sdv-pii-b2uuq,133-2000000001893644
2023-03-17,12,159,2000000001709910,153,2000000001049057,3914.0,2,0,,sdv-pii-sxllb,153-2000000001356992
2023-03-15,21,161,2000000001497176,135,2000000001595658,9291965.0,2,0,02,sdv-pii-5rwdt,161-2000000000656821
2023-03-03,18,150,2000000001500891,165,2000000000120198,1170624.0,2,0,,sdv-pii-14qm1,147-2000000002045048
2023-03-16,21,133,2000000001047010,165,2000000000135317,1.0,7,0,,sdv-pii-toqif,161-2000000000241700
2023-03-14,12,161,2000000001509688,133,2000000001910677,1.0,2,1,,sdv-pii-y20i1,136-2000000001874481
2023-03-03,9,153,2000000001938745,165,2000000001653880,1.0,7,0,,sdv-pii-j09fj,165-2000000001130420
2023-03-09,9,161,2000000001648127,136,2000000001615284,186383.0,7,1,,sdv-pii-tny2m,161-2000000001237210
2023-03-09,3,160,2000000000546910,164,2000000001121114,123353.0,2,0,,sdv-pii-arnus,165-2000000000107113
2023-03-02,15,108,2000000001972198,132,2000000000746525,8869535.0,1,0,,sdv-pii-6ej8y,165-2000000002010710
2023-03-03,18,133,2000000001468639,133,2000000001847268,132480.0,2,0,,sdv-pii-1ay03,161-2000000000437654
2023-03-03,12,136,2000000001167350,164,2000000001513258,210451.0,4,0,,sdv-pii-z0fc6,160-2000000000634921
2023-03-11,15,148,2000000001384001,136,2000000001277712,1.0,4,4,,sdv-pii-sv3fj,133-2000000001654113
2023-03-14,18,134,2000000002022248,152,2000000000695028,217437.0,2,0,,sdv-pii-e7ff6,135-2000000000905138
2023-03-23,18,161,2000000000301565,160,2000000001209152,1.0,2,0,,sdv-pii-dyjo7,159-2000000001690318
2023-03-07,6,161,2000000000182141,165,2000000000135433,9102112.0,2,0,02,sdv-pii-tczwv,165-2000000001077649
2023-03-17,9,135,2000000000931906,153,2000000001673867,1374.0,7,0,,sdv-pii-rjw3s,123-2000000000276118
2023-03-14,18,154,2000000001450976,159,2000000000590257,3146883.0,4,0,,sdv-pii-9zjhf,159-2000000001050998
2023-03-07,9,136,2000000001677838,160,2000000002022116,301178.0,5,0,,sdv-pii-ws1ym,133-2000000000488191
2023-03-09,9,136,2000000000661056,160,2000000001011102,18362209.0,2,0,02,sdv-pii-y60ou,153-2000000001852801
2023-03-25,0,149,2000000000998210,132,2000000001664634,83411.0,4,0,,sdv-pii-fytn3,159-2000000001128371
2023-03-10,18,160,2000000000935942,132,2000000000951397,266722.0,2,0,,sdv-pii-z4qt1,161-2000000000081969
2023-03-09,0,136,2000000000532581,113,2000000000486439,205121.0,7,0,,sdv-pii-ssra1,165-2000000000796558
2023-03-10,12,108,2000000001382744,133,2000000000131772,37759504.0,1,0,,sdv-pii-ftc2n,146-2000000000372420
2023-03-03,15,135,2000000001545082,153,2000000001443260,1.0,4,0,,sdv-pii-ytyit,161-2000000000570202
2023-03-13,3,159,2000000001060878,165,2000000001382334,146359.0,5,0,,sdv-pii-ezpmt,165-2000000000998356
2023-03-03,9,158,2000000001527461,159,2000000001399041,189899.0,7,4,,sdv-pii-7zbq9,159-2000000001598160
2023-03-02,3,135,2000000001220240,159,2000000001349351,1.0,7,3,,sdv-pii-0bczs,153-2000000000424386
2023-03-03,3,136,2000000001160336,159,2000000001180632,48246.0,7,3,,sdv-pii-ono2e,136-2000000001418730
2023-03-24,21,167,2000000000953630,133,2000000001238448,108938.0,2,0,,sdv-pii-42hmh,159-2000000000649157
2023-03-02,0,148,2000000000532189,160,2000000000190876,64189.0,2,0,,sdv-pii-zg9eg,137-2000000002076224
2023-03-03,6,135,2000000001189614,165,2000000001161580,150350.0,4,0,,sdv-pii-w5oti,160-2000000000653077
2023-03-10,12,161,2000000001421905,135,2000000001152998,135291.0,2,0,,sdv-pii-scx1s,136-2000000001260719
2023-03-02,21,148,2000000001419900,165,2000000000236427,315006.0,2,0,,sdv-pii-t3rdr,133-2000000000963469
2023-03-13,9,105,2000000002121249,165,2000000001190339,1195486.0,1,0,,sdv-pii-aon36,165-2000000000584319
2023-03-01,15,150,2000000001324058,132,2000000000165778,161176.0,2,0,,sdv-pii-7t8pp,148-2000000000695978
2023-03-08,15,148,2000000001526911,153,2000000000239984,86514.0,2,0,,sdv-pii-9ib2a,133-2000000000554232
2023-03-03,12,148,2000000000803896,132,2000000000990390,140593.0,4,0,,sdv-pii-pzz45,165-2000000000575865
2023-03-14,12,149,2000000001135928,133,2000000000964774,261651.0,2,0,,sdv-pii-j5he9,165-2000000001798062
2023-03-07,3,160,2000000001428448,165,2000000001457004,212915.0,2,0,,sdv-pii-9boqg,160-2000000001725717
2023-03-09,18,153,2000000001437629,133,2000000000151528,129028.0,4,0,,sdv-pii-5bj8x,147-2000000001618235
2023-03-14,18,153,2000000000488588,133,2000000001087826,180833.0,2,0,,sdv-pii-cm8xi,161-2000000000399224
2023-03-18,15,154,2000000001611487,165,2000000000187964,1298465.0,4,0,SP,sdv-pii-8s8lo,148-2000000001430612
2023-03-17,6,166,2000000000995400,164,2000000000941554,100262.0,2,0,,sdv-pii-dexqm,148-2000000000405208
2023-03-02,18,136,2000000001212050,158,2000000001641705,1.0,7,3,,sdv-pii-lukj9,159-2000000000668650
2023-03-15,9,160,2000000000726056,153,2000000001324489,69893.0,2,0,,sdv-pii-6xvjp,165-2000000000982584
2023-03-02,9,160,2000000001416467,136,2000000001702550,134742.0,2,1,,sdv-pii-r7d3f,153-2000000000053822
2023-03-17,18,160,2000000001481859,131,2000000000938188,184791.0,2,0,,sdv-pii-pjs12,153-2000000000198804
2023-03-08,12,160,2000000000748934,165,2000000001408257,144902.0,2,0,,sdv-pii-tzaho,160-2000000001955264
2023-03-17,18,161,2000000000563857,133,2000000001117102,280404.0,2,0,,sdv-pii-2uq66,135-2000000000883936
2023-03-23,12,161,2000000000583488,133,2000000001926366,107236.0,7,0,,sdv-pii-yyj01,165-2000000001588097
2023-03-13,9,161,2000000000158724,160,2000000001642316,116214.0,7,4,,sdv-pii-v7oak,135-2000000000636388
2023-03-03,9,148,2000000001017445,148,2000000001538242,5457570.0,2,0,01,sdv-pii-2qeiw,136-2000000000517487
2023-03-03,6,161,2000000001909323,134,2000000000636894,91794.0,2,0,,sdv-pii-muwzl,153-2000000001852801
2023-03-14,12,160,2000000000553982,147,2000000001425390,1.0,2,0,,sdv-pii-tfnej,137-2000000000437435
2023-03-13,9,160,2000000002105283,158,2000000001474640,1.0,7,0,,sdv-pii-4322h,165-2000000001532677
2023-03-16,18,135,2000000000183187,160,2000000000599860,160887.0,4,0,,sdv-pii-i5eyp,160-2000000001514489
2023-03-09,12,160,2000000000245005,136,2000000001548380,1164552.0,2,0,,sdv-pii-ubzap,148-2000000000799694
2023-03-14,12,135,2000000001158394,133,2000000001179172,1.0,4,0,,sdv-pii-s3pb5,161-2000000000241700
2023-03-02,21,156,2000000001013271,153,2000000001339958,42819.0,3,0,,sdv-pii-g7kq4,153-2000000001356992
2023-03-14,21,134,2000000001589254,132,2000000001786641,158592.0,2,0,,sdv-pii-97i38,165-2000000000437163
2023-03-03,18,157,2000000000611862,159,2000000000716238,204313.0,2,0,,sdv-pii-i50jy,136-2000000001913997
2023-03-06,18,160,2000000000969611,153,2000000001315485,48624.0,2,0,,sdv-pii-p5xd0,153-2000000001356992
2023-03-02,12,148,2000000001805340,133,2000000001614393,61367.0,4,0,,sdv-pii-xa7qs,136-2000000000589579
2023-03-22,3,160,2000000000886985,159,2000000001114660,285346.0,2,0,,sdv-pii-ebfmw,136-2000000001913997
2023-03-13,3,136,2000000001146680,159,2000000000737076,84119.0,7,3,,sdv-pii-mwplj,133-2000000001402836
2023-03-07,21,148,2000000001070848,160,2000000001707363,3208671.0,2,0,02,sdv-pii-ty8xn,165-2000000001652597
2023-03-23,18,147,2000000000567416,153,2000000001391489,1.0,7,0,,sdv-pii-48n0n,165-2000000001077649
2023-03-09,12,160,2000000000532619,153,2000000001802005,268120.0,7,1,,sdv-pii-ldlz7,135-2000000000033379
2023-03-26,18,114,2000000001425736,160,2000000002121249,173061.0,2,0,,sdv-pii-lz0f9,161-2000000000711846
2023-03-14,15,148,2000000001167576,159,2000000001374596,100890.0,2,0,,sdv-pii-p490k,135-2000000001534668
2023-03-10,18,161,2000000000176160,153,2000000001348407,8862769.0,2,0,SP,sdv-pii-ahw85,136-2000000001167531
2023-03-23,18,136,2000000000371302,165,2000000000896519,377939.0,4,0,,sdv-pii-ddabv,165-2000000001534964
2023-03-24,6,160,2000000000991809,133,2000000001545432,15383.0,2,0,,sdv-pii-t3dzg,136-2000000001874481
2023-03-09,12,159,2000000001383985,165,2000000000115224,32038.0,7,1,,sdv-pii-fiokp,165-2000000000982584
2023-03-25,6,136,2000000001579102,159,2000000001237181,1.0,4,0,,sdv-pii-hgtrd,160-2000000000400040
2023-03-13,3,160,2000000001725243,135,2000000001558970,222832.0,7,0,,sdv-pii-gsy0r,133-2000000000713580
2023-03-10,6,161,2000000001999796,153,2000000001091946,1.0,2,0,,sdv-pii-b96nd,165-2000000001130420
2023-03-02,9,149,2000000000587845,160,2000000001067341,1.0,6,0,,sdv-pii-v4mca,123-2000000001538497
2023-03-07,21,149,2000000001630369,165,2000000000148388,1.0,2,0,,sdv-pii-f03vo,159-2000000000446516
2023-03-09,0,161,2000000001164549,165,2000000000964398,96378.0,2,0,,sdv-pii-r376n,136-2000000000407959
2023-03-14,18,154,2000000000688441,165,2000000001184263,83069.0,2,0,,sdv-pii-kvz84,165-2000000000958534
2023-03-24,12,161,2000000001321732,159,2000000000685876,84533.0,4,0,,sdv-pii-itkw9,165-2000000000796558
2023-03-09,6,124,2000000000632390,132,2000000001019028,58810.0,6,0,,sdv-pii-c74mv,154-2000000001086636
2023-03-22,9,161,2000000001585661,132,2000000001235216,1.0,2,0,,sdv-pii-8lv5n,162-2000000000827441
2023-03-02,9,136,2000000001549393,159,2000000000231668,136938.0,7,3,,sdv-pii-x33xh,160-2000000000634921
2023-03-16,18,152,2000000000261046,134,2000000000147578,70005.0,3,0,,sdv-pii-fe5g6,160-2000000001109678
2023-03-09,6,165,2000000001066822,165,2000000001748490,1.0,2,0,,sdv-pii-s9zo8,133-2000000000713580
2023-03-02,3,148,2000000001997269,165,2000000000258042,196043.0,7,0,,sdv-pii-llwyy,165-2000000000107113
2023-03-13,3,153,2000000002008485,161,2000000000225782,683152.0,4,0,02,sdv-pii-w9dq1,165-2000000000380321
2023-03-09,12,136,2000000000153438,136,2000000001866820,3408361.0,7,1,,sdv-pii-4jg00,136-2000000001418730
2023-03-13,9,160,2000000001886852,160,2000000001562427,158283.0,2,0,,sdv-pii-scxfo,165-2000000001130420
2023-03-03,9,149,2000000001339476,133,2000000001651458,87011.0,2,0,,sdv-pii-iswip,165-2000000001410102
2023-03-25,15,133,2000000001603871,165,2000000000240064,146528.0,4,0,,sdv-pii-j66zn,159-2000000001257130
2023-03-10,18,160,2000000001192788,133,2000000000235720,976317.0,2,0,,sdv-pii-0n3xe,135-2000000000370319
2023-03-03,6,148,2000000001934345,165,2000000001592786,1.0,7,0,,sdv-pii-6qkw4,160-2000000000634921
2023-03-07,21,162,2000000001449858,165,2000000001156270,9747459.0,2,0,,sdv-pii-o02tk,136-2000000001313136
2023-03-13,12,154,2000000000231756,153,2000000001598278,3977261.0,2,0,,sdv-pii-zhjaf,133-2000000000316167
2023-03-17,3,161,2000000000951040,159,2000000000202624,1.0,7,0,,sdv-pii-lmfv8,109-2000000002052209
2023-03-04,9,133,2000000001042029,133,2000000001623174,166626.0,4,0,,sdv-pii-7qcmx,165-2000000000895435
2023-03-09,12,134,2000000001184080,165,2000000000169885,371564.0,2,0,,sdv-pii-mgw74,153-2000000002091380
2023-03-03,15,153,2000000001414452,160,2000000000209217,1.0,4,0,,sdv-pii-46kaf,160-2000000001081175
2023-03-25,9,159,2000000002059126,160,2000000001199600,151483.0,7,1,,sdv-pii-v3fbr,132-2000000001577648
2023-03-10,12,153,2000000000364085,135,2000000000142306,229743.0,7,0,,sdv-pii-dzlxa,133-2000000002107859
2023-03-24,15,147,2000000002017326,165,2000000000147594,1103388.0,4,0,,sdv-pii-epa3m,133-2000000001402836
2023-03-07,6,136,2000000002082728,165,2000000001321550,1.0,2,0,,sdv-pii-2tijo,161-2000000000570202
2023-03-11,18,154,2000000000404210,132,2000000001082059,231462.0,2,0,,sdv-pii-lebac,159-2000000001392808
2023-03-14,12,153,2000000000572072,135,2000000001674977,260292.0,6,0,,sdv-pii-unjph,160-2000000000634921
2023-03-01,12,149,2000000001118122,134,2000000001102360,327504.0,2,0,,sdv-pii-23lpp,123-2000000000264492
2023-03-22,18,165,2000000000914623,133,2000000000939684,181324.0,2,0,,sdv-pii-9rj3h,165-2000000000414741
2023-03-02,9,160,2000000001502295,153,2000000001373803,60110.0,7,0,,sdv-pii-lpf34,165-2000000001130420
2023-03-04,15,149,2000000001657583,132,2000000000238666,3007826.0,2,0,,sdv-pii-f044n,135-2000000000308699
