tran_dt,tran_tmrg,wd_fc_sn,wd_ac_sn,dps_fc_sn,dps_ac_sn,tran_amt,md_type,fnd_type,ff_sp_ai,Source,Target,Source_DC,Target_DC,Source_CC,Target_CC,Source_BC,Target_BC
2023-03-26,12,135,2000000001530043,159,2000000001630591,82036.0,4,3,,135_2000000001530043,159_2000000001630591,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-06,9,160,2000000002038188,165,2000000001006649,9545702.0,2,1,,160_2000000002038188,165_2000000001006649,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-03,18,161,2000000000479276,134,2000000001437703,236724.0,2,0,,161_2000000000479276,134_2000000001437703,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-25,18,133,2000000001453276,132,2000000002091403,1.0,4,0,,133_2000000001453276,132_2000000002091403,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-27,21,149,2000000001193054,159,2000000001823978,9524728.0,2,0,,149_2000000001193054,159_2000000001823978,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-10,12,154,2000000000870538,133,2000000001693904,192924.0,2,0,,154_2000000000870538,133_2000000001693904,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-01,0,153,2000000001424644,166,2000000000659604,944183.0,7,4,,153_2000000001424644,166_2000000000659604,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-14,18,153,2000000001659939,159,2000000001111695,134416.0,2,0,,153_2000000001659939,159_2000000001111695,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-02,9,165,2000000001960109,136,2000000000155026,121468.0,7,1,,165_2000000001960109,136_2000000000155026,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-11,12,147,2000000001406939,166,2000000001062984,182042.0,4,0,,147_2000000001406939,166_2000000001062984,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-04,9,160,2000000000235603,159,2000000001258896,3186225.0,2,0,,160_2000000000235603,159_2000000001258896,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-08,18,148,2000000000253587,160,2000000002001496,302461.0,4,0,,148_2000000000253587,160_2000000002001496,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-10,0,166,2000000001774804,159,2000000000403490,253549.0,2,0,,166_2000000001774804,159_2000000000403490,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-24,18,107,2000000002121249,165,2000000001140295,9661952.0,1,0,,107_2000000002121249,165_2000000001140295,0.00010030090270812437,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-23,9,161,2000000001504911,160,2000000001002483,16097.0,7,1,,161_2000000001504911,160_2000000001002483,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-16,18,160,2000000002002782,133,2000000000247024,938327.0,2,0,01,160_2000000002002782,133_2000000000247024,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-09,9,160,2000000002019745,164,2000000001612888,286446.0,7,0,,160_2000000002019745,164_2000000001612888,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-15,18,157,2000000001510933,133,2000000000871919,81439.0,2,0,,157_2000000001510933,133_2000000000871919,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-11,12,132,2000000001150334,153,2000000001523661,51372.0,4,0,,132_2000000001150334,153_2000000001523661,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-14,12,161,2000000001042546,159,2000000001658089,132663.0,7,1,,161_2000000001042546,159_2000000001658089,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-26,15,153,2000000001840376,136,2000000001094054,699729.0,4,0,SP,153_2000000001840376,136_2000000001094054,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-02,9,162,2000000001736490,135,2000000001213452,162318.0,2,0,,162_2000000001736490,135_2000000001213452,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-09,18,149,2000000000131644,133,2000000000083277,109482.0,2,0,,149_2000000000131644,133_2000000000083277,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-23,21,158,2000000000978603,153,2000000001333100,275652.0,3,0,,158_2000000000978603,153_2000000001333100,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-24,15,153,2000000000335440,132,2000000000273642,546001.0,4,0,,153_2000000000335440,132_2000000000273642,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-02,21,148,2000000000755922,160,2000000001947549,204868.0,7,4,,148_2000000000755922,160_2000000001947549,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-15,3,135,2000000001476813,153,2000000000203220,106059.0,3,0,,135_2000000001476813,153_2000000000203220,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-09,12,160,2000000001399041,135,2000000001036299,156413.0,7,1,,160_2000000001399041,135_2000000001036299,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-23,0,153,2000000001392437,165,2000000001077494,9783140.0,2,0,,153_2000000001392437,165_2000000001077494,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-24,15,148,2000000001401604,132,2000000000283463,22663.0,4,0,,148_2000000001401604,132_2000000000283463,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-23,9,161,2000000001303723,165,2000000000016607,372829.0,4,0,,161_2000000001303723,165_2000000000016607,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-14,15,149,2000000001087468,159,2000000000277936,1.0,4,0,,149_2000000001087468,159_2000000000277936,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-23,15,154,2000000000485749,165,2000000000176858,217590.0,4,0,SP,154_2000000000485749,165_2000000000176858,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-24,9,132,2000000001908590,159,2000000000252322,1.0,4,0,,132_2000000001908590,159_2000000000252322,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-03,0,149,2000000001454924,159,2000000001703702,219667.0,2,0,,149_2000000001454924,159_2000000001703702,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-16,6,136,2000000001217899,159,2000000001601971,1.0,7,3,,136_2000000001217899,159_2000000001601971,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-14,3,160,2000000001946169,133,2000000001105021,83320.0,7,3,,160_2000000001946169,133_2000000001105021,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-14,21,150,2000000001038980,132,2000000000225390,104435.0,2,0,,150_2000000001038980,132_2000000000225390,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-10,12,153,2000000000940655,165,2000000000439796,1220553.0,4,0,,153_2000000000940655,165_2000000000439796,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-03,6,136,2000000002016316,160,2000000001219083,258320.0,7,4,,136_2000000002016316,160_2000000001219083,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-24,15,136,2000000000937737,165,2000000000196530,78701.0,6,4,,136_2000000000937737,165_2000000000196530,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-13,9,148,2000000000459897,133,2000000001359256,121005.0,4,0,,148_2000000000459897,133_2000000001359256,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-23,18,105,2000000001265005,165,2000000000215265,9445687.0,1,0,,105_2000000001265005,165_2000000000215265,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-07,18,136,2000000001509008,153,2000000001144686,107597.0,5,0,,136_2000000001509008,153_2000000001144686,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-13,0,135,2000000000673410,153,2000000000125826,1.0,3,0,,135_2000000000673410,153_2000000000125826,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-03,18,149,2000000001829508,133,2000000000272451,20447.0,4,0,,149_2000000001829508,133_2000000000272451,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-24,18,161,2000000001262686,160,2000000000052736,257222.0,2,0,,161_2000000001262686,160_2000000000052736,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-11,6,160,2000000000615972,132,2000000000898816,238036.0,2,0,,160_2000000000615972,132_2000000000898816,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-24,9,166,2000000000983558,160,2000000000700662,1.0,2,0,,166_2000000000983558,160_2000000000700662,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-24,21,136,2000000000634414,160,2000000001114698,225637.0,2,0,,136_2000000000634414,160_2000000001114698,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-25,9,161,2000000001409641,135,2000000001006357,269950.0,7,1,,161_2000000001409641,135_2000000001006357,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-24,0,136,2000000000217172,133,2000000001603426,77366.0,7,4,,136_2000000000217172,133_2000000001603426,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-13,9,136,2000000001443185,160,2000000001664413,293989.0,7,4,,136_2000000001443185,160_2000000001664413,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-02,15,160,2000000001633393,165,2000000001923698,129929.0,2,0,,160_2000000001633393,165_2000000001923698,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-14,12,136,2000000000515400,165,2000000000125575,2855062.0,4,0,SP,136_2000000000515400,165_2000000000125575,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-02,12,165,2000000001422744,153,2000000000009546,65474.0,3,0,,165_2000000001422744,153_2000000000009546,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-17,6,161,2000000001213724,159,2000000000981263,1.0,7,0,,161_2000000001213724,159_2000000000981263,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-20,0,166,2000000000844262,153,2000000000211201,56052.0,4,0,,166_2000000000844262,153_2000000000211201,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-02,9,160,2000000001426272,153,2000000001347953,1.0,3,0,,160_2000000001426272,153_2000000001347953,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-09,15,160,2000000002086454,133,2000000001211773,184418.0,2,0,,160_2000000002086454,133_2000000001211773,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-15,18,166,2000000001164074,133,2000000000629646,188017.0,7,4,01,166_2000000001164074,133_2000000000629646,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-03,3,160,2000000001437563,132,2000000001530668,142164.0,2,0,,160_2000000001437563,132_2000000001530668,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-10,15,162,2000000001237377,148,2000000000240445,235751.0,2,0,,162_2000000001237377,148_2000000000240445,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-14,9,159,2000000001507936,160,2000000000233829,195813.0,7,4,,159_2000000001507936,160_2000000000233829,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-14,18,133,2000000000975696,160,2000000000872380,211756.0,2,0,,133_2000000000975696,160_2000000000872380,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-25,18,153,2000000001770672,133,2000000001590206,1190792.0,4,0,SP,153_2000000001770672,133_2000000001590206,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-08,15,135,2000000000925309,160,2000000000499130,72300.0,4,0,,135_2000000000925309,160_2000000000499130,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-03,9,153,2000000001312326,135,2000000000928624,1318981.0,4,0,SP,153_2000000001312326,135_2000000000928624,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-13,12,161,2000000001441116,136,2000000001573567,141521.0,4,0,,161_2000000001441116,136_2000000001573567,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-10,15,161,2000000001402192,159,2000000000369240,1.0,2,0,,161_2000000001402192,159_2000000000369240,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-07,6,136,2000000001174431,160,2000000000983325,87451.0,7,3,,136_2000000001174431,160_2000000000983325,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-10,12,160,2000000002002973,132,2000000000871231,1.0,4,0,,160_2000000002002973,132_2000000000871231,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-07,15,149,2000000000459875,165,2000000001109221,1.0,2,0,,149_2000000000459875,165_2000000001109221,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-02,6,150,2000000001988430,165,2000000001355780,4679622.0,4,0,01,150_2000000001988430,165_2000000001355780,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-15,18,136,2000000001095983,132,2000000001446816,206519.0,4,0,,136_2000000001095983,132_2000000001446816,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-02,12,148,2000000000185874,165,2000000001030519,231514.0,4,0,,148_2000000000185874,165_2000000001030519,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-23,0,121,2000000000893933,134,2000000000842263,115192.0,2,0,02,121_2000000000893933,134_2000000000842263,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-09,12,150,2000000001569897,159,2000000000116140,206572.0,2,0,,150_2000000001569897,159_2000000000116140,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-26,9,147,2000000001397265,133,2000000000282048,122404.0,4,0,,147_2000000001397265,133_2000000000282048,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-09,12,136,2000000001123769,153,2000000000210894,50478.0,5,0,,136_2000000001123769,153_2000000000210894,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-21,6,160,2000000001079250,159,2000000001364213,1.0,2,0,,160_2000000001079250,159_2000000001364213,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-16,3,109,2000000000319238,134,2000000000677443,143182.0,4,0,,109_2000000000319238,134_2000000000677443,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-07,12,160,2000000001631843,136,2000000001141907,219631.0,7,1,,160_2000000001631843,136_2000000001141907,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-24,12,161,2000000001669659,135,2000000001866502,1.0,7,1,,161_2000000001669659,135_2000000001866502,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-23,12,160,2000000000512752,133,2000000001688517,9539475.0,2,0,01,160_2000000000512752,133_2000000001688517,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-22,9,148,2000000001754806,166,2000000000255909,9066309.0,4,4,,148_2000000001754806,166_2000000000255909,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-24,15,115,2000000000860324,148,2000000001571889,965839.0,2,0,01,115_2000000000860324,148_2000000001571889,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-25,15,160,2000000000273708,116,2000000001557441,8207095.0,2,0,01,160_2000000000273708,116_2000000001557441,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-14,18,147,2000000000098133,132,2000000000672644,3841597.0,2,0,,147_2000000000098133,132_2000000000672644,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-21,21,161,2000000001843067,133,2000000000176628,9655428.0,2,0,,161_2000000001843067,133_2000000000176628,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-09,9,147,2000000000701251,165,2000000001670486,101265.0,5,0,,147_2000000000701251,165_2000000001670486,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-14,6,161,2000000000736459,131,2000000001063676,4903.0,2,0,,161_2000000000736459,131_2000000001063676,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-23,15,161,2000000000970813,160,2000000001168178,19802.0,5,0,01,161_2000000000970813,160_2000000001168178,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-10,9,161,2000000001560667,135,2000000000154029,2526831.0,2,0,02,161_2000000001560667,135_2000000000154029,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-15,12,159,2000000001404390,153,2000000001301560,266026.0,3,0,,159_2000000001404390,153_2000000001301560,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-03,12,160,2000000001998934,135,2000000001119764,261879.0,7,1,,160_2000000001998934,135_2000000001119764,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-16,9,115,2000000001110324,165,2000000001222044,9209613.0,2,0,01,115_2000000001110324,165_2000000001222044,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-24,6,135,2000000001005341,165,2000000001699003,8785.0,7,0,,135_2000000001005341,165_2000000001699003,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-03,9,148,2000000001460530,165,2000000000276411,359735.0,4,0,,148_2000000001460530,165_2000000000276411,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-09,18,154,2000000000814431,146,2000000000355878,806528.0,2,0,,154_2000000000814431,146_2000000000355878,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-09,9,165,2000000001152337,134,2000000000111338,1.0,2,0,,165_2000000001152337,134_2000000000111338,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
